id_cliente,num_reclamacoes_12m,num_sinistros_historico,dias_ultimo_contato,canal_preferencial_contato,tempo_medio_resposta_dias,num_ligacoes_suporte_12m,tempo_resolucao_ultimo_sinistro,num_acessos_app_mes,satisfacao_nps,teve_sinistro,dias_desde_ultimo_sinistro
221300505336,1,2,57,email,2,2,12,19,8,1,102
221302559404,1,1,15,whatsapp,6,3,5,6,7,1,462
221303062784,0,1,168,email,2,1,17,14,7,1,453
221301406206,0,0,87,whatsapp,5,2,0,3,6,0,-1
221301860847,1,1,51,telefone,0,2,12,10,6,1,308
221301984209,0,3,130,telefone,0,1,22,20,7,1,505
221302075316,1,0,87,telefone,0,3,0,3,3,0,-1
221303077389,0,1,12,email,0,4,4,13,6,1,514
221303034610,2,0,54,whatsapp,1,3,0,9,5,0,-1
221300938885,1,1,89,whatsapp,0,3,16,15,4,1,825
221303012874,0,1,64,whatsapp,0,5,16,13,8,1,461
221300698999,0,0,16,whatsapp,1,3,0,11,10,0,-1
221302324266,0,2,64,whatsapp,9,4,45,4,5,1,690
221303070757,0,0,61,whatsapp,4,2,0,14,5,0,-1
221300502046,0,1,19,whatsapp,0,3,21,9,10,1,608
221301309259,1,2,16,whatsapp,1,1,47,8,7,1,649
221300884748,4,0,37,email,0,0,0,9,8,0,-1
221302361934,1,0,119,telefone,3,0,0,7,6,0,-1
221300354060,2,2,55,email,8,1,6,8,8,1,908
221302374098,0,1,66,email,10,1,14,4,9,1,334
221303064565,1,0,43,whatsapp,1,2,0,13,2,0,-1
221302595683,0,0,57,whatsapp,1,2,0,16,10,0,-1
221300608521,0,3,13,whatsapp,0,3,64,6,10,1,560
221300040447,0,1,33,whatsapp,0,1,4,21,4,1,236
221300953278,0,0,74,email,3,4,0,15,4,0,-1
221302453409,0,0,30,telefone,8,1,0,13,7,0,-1
221301296107,1,0,51,whatsapp,6,3,0,9,6,0,-1
221303157541,3,1,27,email,4,1,41,17,3,1,330
221302381881,1,3,51,whatsapp,2,1,13,14,5,1,544
221301099749,3,1,63,email,1,3,5,9,6,1,392
221300234529,1,1,31,whatsapp,6,2,20,11,6,1,624
221302778829,1,1,35,whatsapp,1,2,21,9,6,1,48
221300892199,0,0,168,whatsapp,11,1,0,16,8,0,-1
221303027940,1,2,3,whatsapp,2,1,1,0,10,1,504
221302988432,0,0,3,telefone,1,2,0,12,6,0,-1
221301597272,0,0,126,whatsapp,14,1,0,10,9,0,-1
221300631855,0,3,3,telefone,5,4,88,6,5,1,544
221301633867,1,0,53,email,0,4,0,15,5,0,-1
221302375880,2,0,168,telefone,6,2,0,15,5,0,-1
221300080620,0,3,26,email,1,1,3,7,8,1,389
221303144942,0,1,69,whatsapp,3,3,11,9,10,1,813
221302402044,2,2,5,telefone,3,2,14,15,8,1,438
221302736608,2,0,1,email,0,0,0,13,6,0,-1
221301349841,2,1,168,email,2,2,9,17,7,1,589
221302528824,0,3,77,email,3,3,21,13,6,1,303
221302497439,0,1,110,whatsapp,11,0,1,13,6,1,513
221300197017,0,1,62,email,1,4,29,4,6,1,186
221300654360,0,1,31,telefone,0,0,15,14,8,1,734
221302545867,1,0,107,telefone,0,1,0,17,9,0,-1
221301805635,0,1,126,whatsapp,0,2,26,5,8,1,42
221301286837,2,1,18,email,2,1,24,10,5,1,524
221302562396,0,0,2,whatsapp,2,1,0,6,9,0,-1
221303304481,1,1,41,whatsapp,3,4,32,6,7,1,551
221303262166,1,1,51,email,0,2,4,15,3,1,196
221303111547,2,1,29,carta,6,2,54,8,7,1,593
221300934899,2,0,8,email,3,2,0,4,5,0,-1
221301273231,0,1,14,email,1,3,61,11,4,1,520
221300519944,0,0,40,whatsapp,3,3,0,7,7,0,-1
221302874209,1,1,48,email,4,1,7,17,2,1,635
221301324957,1,0,27,telefone,0,3,0,10,3,0,-1
221303110997,0,0,15,telefone,4,4,0,10,4,0,-1
221300033792,0,2,33,whatsapp,3,1,13,11,7,1,333
221303136880,2,1,1,email,0,1,10,15,2,1,721
221303116208,1,0,168,email,5,2,0,9,8,0,-1
221301360919,0,1,8,whatsapp,0,2,20,5,9,1,517
221300821488,0,0,44,email,0,1,3,12,7,1,701
221300285299,1,1,12,email,0,3,6,13,6,1,421
221302143951,4,0,26,email,2,0,0,8,5,0,-1
221300289269,0,0,40,email,3,3,0,11,7,0,-1
221301092070,3,0,80,carta,2,2,0,15,4,0,-1
221302429883,2,1,19,whatsapp,4,0,8,10,6,1,471
221302750577,2,0,104,whatsapp,0,1,0,15,2,0,-1
221301697179,0,0,26,email,6,1,0,12,10,0,-1
221302029502,1,0,38,email,0,1,0,14,6,0,-1
221301632639,0,1,8,whatsapp,2,0,18,12,10,1,487
221300168768,1,1,168,whatsapp,6,2,36,9,8,1,612
221302548482,0,0,5,whatsapp,8,3,0,11,9,0,-1
221300665369,1,2,119,whatsapp,4,2,8,3,4,1,596
221301144648,1,1,116,email,1,2,2,15,5,1,578
221301389516,3,0,13,whatsapp,5,3,0,11,3,0,-1
221302765275,0,0,8,email,0,3,0,11,7,0,-1
221302217247,0,1,57,carta,2,1,111,9,8,1,375
221303026254,1,0,43,whatsapp,0,2,0,10,5,0,-1
221301587446,1,0,145,telefone,0,2,0,9,6,0,-1
221301391395,0,3,91,email,4,2,40,9,5,1,823
221302906000,1,1,27,email,1,5,17,9,10,1,606
221303026780,1,1,25,email,1,2,4,12,6,1,410
221301010148,0,1,127,telefone,1,4,21,19,8,1,526
221302313902,2,1,34,email,0,3,10,10,9,1,620
221303226076,0,2,115,whatsapp,0,0,56,12,9,1,770
221302634040,0,1,24,telefone,1,2,7,14,5,1,98
221301062066,1,0,150,email,11,1,0,13,6,0,-1
221301560778,0,3,168,telefone,8,2,4,3,6,1,722
221303009393,3,3,66,whatsapp,0,1,1,16,2,1,839
221300540819,0,2,132,whatsapp,5,5,32,15,9,1,469
221300524030,0,1,22,whatsapp,0,3,8,8,9,1,840
221300393348,0,1,34,whatsapp,1,1,49,13,2,1,46
221300057818,0,0,33,telefone,0,2,0,7,8,0,-1
221302060127,3,0,12,email,1,1,0,8,5,0,-1
221303289203,0,0,100,whatsapp,0,1,0,9,7,0,-1
221302080919,0,2,42,whatsapp,1,2,41,6,4,1,616
221301318696,2,1,41,telefone,4,2,32,18,4,1,50
221302436213,1,0,21,email,1,3,0,13,3,0,-1
221300637853,0,0,16,whatsapp,3,0,0,4,8,0,-1
221302553820,0,1,56,whatsapp,3,2,1,9,6,1,646
221302371986,1,0,138,carta,0,2,0,14,4,0,-1
221300182361,0,1,18,telefone,1,1,6,7,4,1,255
221300591100,1,2,8,email,4,1,1,7,5,1,486
221302546811,2,1,33,telefone,0,4,6,20,3,1,646
221302617231,0,0,71,telefone,0,2,0,7,6,0,-1
221300419767,0,0,42,whatsapp,1,1,0,6,5,0,-1
221301764371,0,0,21,email,0,5,0,11,5,0,-1
221301312594,1,1,7,email,0,7,0,4,6,0,-1
221302304671,1,0,168,email,3,3,0,14,8,0,-1
221300845752,0,2,123,email,3,3,18,6,9,1,703
221302654429,1,0,122,whatsapp,0,3,0,5,9,0,-1
221303035042,2,2,11,telefone,6,4,28,7,5,1,250
221300881207,3,0,90,whatsapp,2,1,0,20,2,0,-1
221302528486,1,0,66,whatsapp,0,1,0,12,7,0,-1
221302590544,1,0,19,whatsapp,2,3,0,11,4,0,-1
221302224459,0,2,9,whatsapp,1,2,116,10,4,1,561
221301216715,0,1,41,email,0,1,59,9,7,1,593
221302569786,0,0,23,whatsapp,7,2,0,13,8,0,-1
221301134803,1,0,27,carta,0,0,0,16,4,0,-1
221301689886,0,1,31,whatsapp,7,1,3,15,6,1,655
221303057222,0,1,76,email,1,2,3,13,9,1,410
221300459655,4,1,7,email,1,3,11,11,4,1,282
221301009792,2,0,83,whatsapp,3,1,0,14,3,0,-1
221300445129,2,1,83,whatsapp,6,4,40,5,6,1,654
221303262218,1,1,14,whatsapp,1,0,12,9,3,1,35
221300629921,0,2,80,whatsapp,1,4,13,0,4,1,222
221302265876,0,1,6,email,2,3,5,10,7,1,379
221301159298,1,1,11,whatsapp,1,2,0,12,5,0,-1
221300593553,0,0,3,whatsapp,0,2,0,5,5,0,-1
221303243535,2,2,19,whatsapp,1,0,6,10,3,1,745
221300225223,0,2,9,whatsapp,7,1,15,4,9,1,620
221300174252,1,1,2,email,19,1,41,3,3,1,209
221300524687,2,0,57,whatsapp,1,0,0,5,4,0,-1
221302726057,1,3,14,whatsapp,16,2,5,10,8,1,354
221302236198,1,1,21,email,0,0,1,18,10,1,299
221300466652,2,0,79,whatsapp,0,3,0,3,6,0,-1
221300712768,1,0,65,whatsapp,4,2,0,20,5,0,-1
221302827882,0,0,5,whatsapp,1,4,0,17,6,0,-1
221302518984,3,1,27,whatsapp,1,1,30,14,2,1,231
221300523932,2,1,43,email,2,4,4,10,9,1,863
221302926047,1,0,25,email,3,5,0,15,8,0,-1
221303139462,0,2,125,whatsapp,8,2,38,18,6,1,419
221301353403,0,1,43,telefone,2,4,17,15,7,1,519
221301178328,0,2,18,whatsapp,4,1,59,10,6,1,109
221300134773,1,1,106,whatsapp,2,1,16,12,9,1,157
221300996498,2,1,43,email,0,5,9,7,4,1,124
221301156189,1,1,5,whatsapp,3,1,24,18,7,1,668
221301380038,1,1,1,whatsapp,1,1,17,12,7,1,101
221303055841,1,1,71,telefone,1,5,19,2,4,1,180
221302993751,0,0,168,email,1,1,0,9,8,0,-1
221302083398,0,2,70,whatsapp,1,2,31,1,6,1,908
221300000488,0,1,21,email,2,3,31,8,8,1,231
221302396120,3,1,3,email,6,1,46,11,3,1,523
221300323056,2,3,40,email,5,3,5,17,9,1,369
221301929465,3,3,24,telefone,10,2,33,5,3,1,359
221300831764,2,0,46,email,2,3,0,18,4,0,-1
221302373417,1,0,2,telefone,0,2,0,13,4,0,-1
221301482137,1,2,4,whatsapp,1,3,37,0,6,1,559
221303207602,1,2,7,whatsapp,2,4,11,8,5,1,742
221302584584,0,0,1,telefone,2,5,0,11,9,0,-1
221301735297,0,1,39,email,0,1,25,8,5,1,727
221302189385,0,0,76,whatsapp,1,0,0,14,5,0,-1
221301551997,2,0,94,whatsapp,2,2,0,13,7,0,-1
221301625234,1,2,99,whatsapp,1,3,34,11,8,1,441
221300888868,0,2,27,email,3,0,3,4,8,1,42
221302978020,2,1,10,carta,2,1,11,19,8,1,225
221302034390,0,1,36,whatsapp,1,3,7,12,5,1,423
221302329348,2,0,158,telefone,1,1,0,19,0,0,-1
221300233791,0,1,80,whatsapp,4,4,11,17,6,1,445
221300465005,1,1,25,telefone,0,2,14,11,9,1,711
221301688369,2,0,87,telefone,0,1,0,9,4,0,-1
221301457642,2,1,73,telefone,2,1,2,7,7,1,523
221303172881,1,0,46,whatsapp,0,4,9,3,9,1,474
221301454045,0,1,60,whatsapp,0,3,11,17,3,1,847
221303032693,0,1,100,telefone,4,1,2,16,8,1,532
221301602079,0,1,53,telefone,0,2,6,13,3,1,819
221303306920,0,2,101,whatsapp,9,4,105,13,7,1,769
221301775447,0,1,13,telefone,10,0,44,10,7,1,454
221300935027,2,1,5,whatsapp,2,3,10,9,4,1,423
221302849641,2,0,76,email,2,1,0,10,8,0,-1
221302701379,1,0,29,email,5,2,0,12,7,0,-1
221302720400,0,1,45,email,3,4,2,10,6,1,854
221300085548,1,1,1,email,0,0,5,6,5,1,289
221300434506,1,2,35,whatsapp,2,0,37,13,6,1,846
221301081158,0,0,42,carta,2,1,0,12,9,0,-1
221302722505,2,1,101,whatsapp,3,0,15,3,4,1,215
221301681809,3,1,21,telefone,1,0,1,10,3,1,101
221302868827,0,0,5,telefone,2,1,0,8,5,0,-1
221301245241,0,1,47,whatsapp,0,4,51,13,4,1,821
221301715699,2,0,41,telefone,4,1,0,11,7,0,-1
221300723793,4,0,61,whatsapp,1,3,51,6,3,1,661
221302596799,2,0,44,email,2,1,0,11,6,0,-1
221300679548,0,0,1,telefone,0,1,0,12,8,0,-1
221300111605,0,1,0,telefone,8,2,3,2,10,1,442
221302923333,0,1,75,telefone,4,3,1,10,7,1,512
221302969847,0,0,3,telefone,1,2,0,10,5,0,-1
221302888430,1,1,69,email,2,3,86,5,6,1,504
221301878365,0,1,168,whatsapp,1,0,117,13,7,1,261
221301493674,1,2,28,email,4,2,15,14,5,1,872
221302697046,1,1,53,whatsapp,1,1,23,29,4,1,549
221300478875,0,1,116,whatsapp,0,2,3,14,7,1,643
221300159769,2,0,89,email,1,1,0,4,9,0,-1
221301938955,1,0,13,telefone,1,2,0,14,10,0,-1
221300913635,0,1,168,email,2,3,11,6,6,1,534
221303028357,1,0,49,email,0,3,0,9,10,0,-1
221302551096,1,1,26,whatsapp,0,1,19,11,1,1,412
221300024969,0,0,151,whatsapp,4,1,0,5,3,0,-1
221301944253,0,1,45,email,2,4,6,17,7,1,712
221301359921,0,1,52,whatsapp,0,1,21,15,10,1,194
221302162786,0,1,26,whatsapp,0,3,19,14,6,1,611
221302717408,1,1,1,telefone,0,3,1,1,6,1,470
221302410162,1,2,96,whatsapp,4,3,77,9,6,1,600
221300517932,0,1,114,email,1,2,1,9,9,1,408
221301624357,1,0,13,whatsapp,2,2,0,7,7,0,-1
221300056253,0,2,72,whatsapp,1,2,52,7,6,1,243
221302927533,1,1,28,email,3,2,28,10,6,1,904
221302893257,0,3,67,whatsapp,0,1,22,8,7,1,653
221300689944,2,0,30,whatsapp,8,4,0,6,6,0,-1
221301490626,1,3,14,email,5,3,17,14,6,1,914
221301546731,0,1,17,telefone,0,2,10,9,8,1,522
221300735919,1,0,42,whatsapp,1,1,0,13,3,0,-1
221300372393,1,1,33,whatsapp,5,6,31,0,7,1,439
221303131094,0,2,11,whatsapp,0,0,18,15,10,1,264
221301406079,0,0,70,telefone,7,1,0,12,10,0,-1
221302192412,0,2,63,whatsapp,0,0,10,4,0,1,323
221302755441,1,1,11,email,1,1,9,9,7,1,574
221301637026,2,2,89,email,1,1,4,7,9,1,354
221302556972,1,0,55,telefone,0,3,0,6,3,0,-1
221301763414,5,0,31,whatsapp,2,2,0,16,3,0,-1
221301793113,0,1,18,telefone,1,3,0,5,10,0,-1
221302365772,2,1,58,whatsapp,2,6,25,13,8,1,635
221301927067,2,0,16,whatsapp,0,0,0,10,6,0,-1
221301272254,1,1,28,telefone,4,3,9,10,5,1,248
221301722927,2,1,19,email,5,1,98,0,5,1,782
221302831918,1,1,34,email,2,1,16,12,7,1,790
221302350920,2,0,17,telefone,2,3,0,0,8,0,-1
221301499683,0,0,25,email,7,3,0,13,10,0,-1
221301807624,1,1,9,email,1,4,120,11,4,1,559
221301457506,1,1,10,telefone,4,3,28,11,8,1,491
221300568437,1,2,30,email,3,2,6,14,5,1,879
221302761282,0,1,133,email,7,0,98,10,5,1,370
221302174834,2,0,48,email,1,4,0,16,7,0,-1
221301756741,0,1,6,telefone,2,3,9,12,9,1,598
221302462767,1,0,40,telefone,9,2,0,5,7,0,-1
221302617566,2,2,48,email,2,0,2,16,2,1,875
221301489183,0,1,49,whatsapp,1,5,0,3,7,0,-1
221300753840,0,2,18,whatsapp,4,1,72,9,8,1,189
221301013416,1,3,60,telefone,0,2,2,1,4,1,133
221301892008,2,1,25,telefone,9,2,44,10,5,1,753
221300892657,0,1,93,carta,0,4,74,16,5,1,638
221302463418,0,0,81,whatsapp,0,1,0,13,8,0,-1
221303226659,2,0,20,whatsapp,1,2,0,1,2,0,-1
221301270749,0,1,64,whatsapp,2,0,27,8,7,1,749
221303303135,0,2,113,whatsapp,4,3,6,7,9,1,56
221300677269,1,1,22,email,0,2,25,16,6,1,163
221302409308,1,1,37,whatsapp,1,0,7,10,4,1,716
221300836613,2,0,116,telefone,6,6,0,11,9,0,-1
221303078883,0,3,101,whatsapp,9,1,24,14,6,1,337
221301883242,3,0,5,carta,1,1,0,7,5,0,-1
221300199756,1,1,1,email,0,3,10,19,9,1,97
221300599091,0,1,70,telefone,3,1,62,9,4,1,879
221301951332,1,2,8,telefone,7,3,15,14,7,1,413
221303128612,2,2,37,whatsapp,2,4,4,18,3,1,318
221301432548,0,1,13,whatsapp,1,3,29,8,7,1,277
221302838446,0,0,168,whatsapp,5,1,0,5,5,0,-1
221302045060,0,0,19,telefone,0,6,0,1,7,0,-1
221301789390,0,3,60,telefone,8,1,21,18,7,1,850
221300868623,1,4,21,email,2,2,31,15,6,1,324
221300811789,3,0,25,whatsapp,3,2,0,24,5,0,-1
221300693492,1,0,7,carta,1,0,0,10,7,0,-1
221301752948,3,0,50,telefone,7,2,0,15,2,0,-1
221300848727,1,0,60,telefone,0,4,0,10,7,0,-1
221302870764,0,1,25,email,0,4,3,15,6,1,461
221300328725,0,0,13,email,4,2,0,26,9,0,-1
221301127273,0,1,21,whatsapp,2,4,19,8,10,1,181
221300507793,1,0,11,email,7,1,0,14,5,0,-1
221302773559,5,0,27,email,1,2,0,14,0,0,-1
221300573755,1,0,1,whatsapp,1,0,0,16,10,0,-1
221300774511,1,1,143,email,6,1,16,4,7,1,384
221303302122,3,0,18,whatsapp,1,3,0,8,10,0,-1
221301237616,0,1,51,telefone,5,3,16,1,8,1,783
221300536731,1,1,24,email,0,2,1,15,6,1,535
221302367447,0,3,38,email,2,3,0,10,9,0,-1
221301444403,2,0,21,email,2,0,0,13,4,0,-1
221302471256,2,0,5,whatsapp,0,3,0,5,5,0,-1
221301589474,1,1,22,whatsapp,1,2,26,19,1,1,212
221301119770,0,1,8,email,0,1,31,18,2,1,355
221300381602,0,0,62,telefone,1,2,0,7,7,0,-1
221302931431,1,0,33,email,2,0,0,18,4,0,-1
221302359270,2,0,37,telefone,0,0,0,13,4,0,-1
221300463684,1,0,75,telefone,0,1,0,16,5,0,-1
221302940745,1,0,113,telefone,0,1,0,12,9,0,-1
221302292032,2,0,19,telefone,1,4,0,4,7,0,-1
221302076755,1,0,62,email,0,1,0,16,6,0,-1
221301430962,0,0,25,whatsapp,0,2,0,9,8,0,-1
221302350166,0,2,14,telefone,2,1,26,6,3,1,911
221300770104,3,2,27,email,0,0,11,9,4,1,158
221302757303,1,0,137,whatsapp,0,3,0,17,5,0,-1
221302007718,1,0,17,email,11,1,0,6,8,0,-1
221300994746,1,0,4,whatsapp,0,4,0,10,9,0,-1
221302584253,1,1,7,whatsapp,1,2,35,13,5,1,467
221300117874,1,1,7,email,3,2,11,1,8,1,530
221302900925,1,2,7,telefone,7,3,0,18,4,0,-1
221301195055,1,0,120,carta,1,1,0,12,6,0,-1
221300344086,2,0,64,whatsapp,16,0,0,15,9,0,-1
221300894782,3,1,51,whatsapp,1,2,35,4,7,1,685
221303252088,1,0,20,whatsapp,5,0,0,20,3,0,-1
221300470824,0,1,100,telefone,5,1,15,6,10,1,61
221303098199,2,2,1,whatsapp,3,2,3,20,6,1,796
221301906876,0,0,125,whatsapp,0,0,0,23,1,0,-1
221303260020,3,0,107,email,0,3,0,5,5,0,-1
221301230287,0,1,34,whatsapp,4,2,49,8,8,1,567
221301649620,3,0,1,whatsapp,0,4,0,19,9,0,-1
221302937880,3,0,57,email,2,2,0,6,7,0,-1
221301655028,1,0,124,whatsapp,1,3,0,15,7,0,-1
221300705219,1,2,61,email,0,3,46,7,4,1,40
221302806358,0,0,44,telefone,2,3,0,8,7,0,-1
221303110078,0,2,10,whatsapp,1,5,3,6,4,1,891
221300977134,0,1,45,whatsapp,6,0,21,8,9,1,394
221303253102,2,0,9,whatsapp,2,2,0,8,5,0,-1
221302948199,2,1,23,email,3,3,107,16,6,1,371
221300075519,2,0,5,carta,1,1,0,5,9,0,-1
221301114030,1,1,13,whatsapp,5,2,0,8,7,0,-1
221300476357,0,0,1,email,9,2,0,15,5,0,-1
221301349555,0,0,43,email,4,1,0,4,9,0,-1
221301053301,0,0,168,email,1,0,0,13,7,0,-1
221302986428,1,1,26,carta,0,6,30,17,8,1,520
221300412884,0,0,28,whatsapp,2,2,0,8,8,0,-1
221302888476,0,0,47,whatsapp,0,2,0,6,0,0,-1
221302422365,3,0,26,telefone,0,3,0,11,8,0,-1
221301978780,0,0,22,telefone,1,0,0,7,10,0,-1
221301886776,1,0,93,email,1,3,0,9,8,0,-1
221302922067,1,2,58,telefone,3,3,4,12,7,1,926
221301406711,0,0,1,telefone,6,0,0,8,5,0,-1
221303173413,2,2,24,email,0,4,9,12,7,1,190
221302792766,1,0,23,email,0,2,0,14,10,0,-1
221300940562,3,1,27,telefone,4,0,6,17,5,1,614
221303197374,0,0,16,email,1,1,0,16,3,0,-1
221300170346,2,0,8,email,4,3,0,9,6,0,-1
221300531973,2,1,103,telefone,1,3,7,11,0,1,822
221301002521,0,1,15,email,2,2,6,11,7,1,97
221302930901,1,2,38,telefone,17,0,27,15,6,1,333
221302392600,2,2,149,whatsapp,5,0,32,15,4,1,319
221300076913,0,2,40,whatsapp,0,2,72,7,7,1,393
221301310503,0,1,30,email,0,3,41,10,7,1,358
221302717171,0,0,28,telefone,9,2,0,2,10,0,-1
221303157084,2,1,65,telefone,4,1,51,12,10,1,521
221302152783,1,0,13,carta,4,4,0,8,4,0,-1
221303117974,0,2,168,email,1,1,20,9,9,1,633
221301353144,1,1,66,whatsapp,9,0,36,11,6,1,512
221300603963,2,0,37,whatsapp,2,1,0,15,1,0,-1
221300797099,2,1,41,email,2,2,5,15,7,1,816
221300431091,1,0,19,email,0,2,0,3,2,0,-1
221303305857,1,1,168,email,3,2,13,7,5,1,707
221302756719,0,0,22,whatsapp,0,1,0,8,4,0,-1
221303243443,1,1,13,whatsapp,7,1,109,11,8,1,901
221300984856,0,1,6,email,3,4,6,7,10,1,928
221301534288,5,0,168,telefone,2,1,0,2,9,0,-1
221301012829,2,2,8,telefone,4,2,61,5,10,1,402
221300519462,0,0,1,email,1,0,0,19,8,0,-1
221300301875,1,0,86,whatsapp,1,2,0,16,3,0,-1
221301144523,0,1,111,whatsapp,0,1,17,14,1,1,607
221302790935,1,0,0,telefone,3,3,0,14,4,0,-1
221302462424,0,0,1,telefone,0,0,0,9,5,0,-1
221300539572,0,2,18,whatsapp,6,3,85,12,4,1,536
221302969477,1,1,147,whatsapp,0,3,9,9,4,1,99
221302359567,0,1,71,email,0,1,26,6,10,1,275
221300829038,0,0,81,email,0,0,0,19,10,0,-1
221303099302,1,1,18,email,0,3,26,17,3,1,322
221302043550,1,2,1,whatsapp,2,1,73,11,6,1,189
221300233799,2,0,57,email,0,2,0,9,10,0,-1
221302073769,1,1,23,email,2,1,56,7,6,1,593
221301412264,1,0,2,telefone,0,2,0,6,9,0,-1
221300996978,0,2,54,telefone,1,1,35,2,7,1,276
221302888546,0,0,38,email,1,3,0,3,9,0,-1
221301933134,3,1,4,whatsapp,3,0,51,10,8,1,759
221301709425,0,0,47,email,0,4,0,10,7,0,-1
221302693332,1,0,41,whatsapp,1,0,0,18,8,0,-1
221302530740,2,0,90,email,4,1,0,7,6,0,-1
221300046954,1,2,31,telefone,1,2,4,11,4,1,396
221300033889,0,1,72,email,4,2,13,10,7,1,305
221300629981,1,0,104,whatsapp,12,0,72,18,8,1,844
221300298825,0,2,4,telefone,4,1,68,13,7,1,98
221301448340,1,2,34,whatsapp,4,1,58,4,9,1,639
221303214013,0,1,98,whatsapp,1,3,107,7,7,1,123
221303104378,0,0,10,whatsapp,4,4,0,8,10,0,-1
221300947650,1,0,104,whatsapp,1,2,0,3,6,0,-1
221302408881,1,0,104,whatsapp,0,2,0,2,7,0,-1
221301745682,1,1,47,telefone,1,4,38,14,5,1,381
221300536915,2,0,20,telefone,1,2,0,15,8,0,-1
221303113612,0,1,78,whatsapp,4,2,58,5,10,1,306
221300639765,0,0,26,whatsapp,2,2,0,7,7,0,-1
221300457445,1,2,168,email,2,1,52,10,5,1,703
221302661895,1,2,168,telefone,1,2,10,11,6,1,520
221302288338,0,1,17,email,5,4,1,9,4,1,494
221301818363,0,1,10,telefone,4,2,21,10,9,1,214
221301764098,1,2,21,whatsapp,1,1,16,11,7,1,910
221301857051,1,2,4,telefone,2,2,5,8,4,1,386
221301334939,0,1,100,telefone,6,1,6,11,7,1,335
221300607246,0,0,29,telefone,0,3,0,10,6,0,-1
221302698095,0,1,47,carta,0,0,25,3,4,1,340
221300489461,0,1,49,email,0,0,4,5,7,1,447
221302993127,1,2,168,email,0,3,21,13,10,1,128
221301159228,0,0,23,whatsapp,8,3,0,16,4,0,-1
221300974601,0,0,12,email,1,2,0,12,10,0,-1
221303252127,1,0,42,telefone,3,2,0,14,6,0,-1
221302649261,0,1,45,telefone,2,2,20,7,7,1,263
221303157216,0,2,148,email,2,1,2,14,9,1,94
221302705891,0,1,27,email,2,4,19,12,6,1,240
221302996506,1,0,24,telefone,0,2,0,12,7,0,-1
221301201593,1,2,79,whatsapp,1,3,8,9,7,1,837
221300214241,1,0,1,carta,0,2,0,18,4,0,-1
221303298457,0,1,5,whatsapp,0,2,7,8,5,1,834
221301628395,4,1,1,telefone,2,2,37,11,6,1,226
221302891975,0,0,143,telefone,0,1,41,10,8,1,253
221302517900,2,0,16,email,2,3,0,6,3,0,-1
221301916247,1,0,17,email,0,0,0,13,5,0,-1
221300253742,1,1,36,email,4,1,37,12,9,1,586
221302620054,1,0,17,email,3,4,0,5,10,0,-1
221301862434,0,0,168,whatsapp,0,3,0,5,10,0,-1
221301680803,1,2,67,telefone,2,3,15,3,6,1,132
221301546467,3,0,74,email,1,1,0,15,8,0,-1
221302689106,1,0,86,whatsapp,2,2,0,14,8,0,-1
221300259193,2,1,3,email,2,0,12,6,4,1,430
221302577916,0,0,49,telefone,1,1,0,3,2,0,-1
221302834866,0,1,31,whatsapp,1,1,38,4,10,1,858
221302419268,0,0,60,telefone,0,2,0,5,10,0,-1
221303274488,1,3,27,email,5,1,12,2,8,1,912
221300171826,2,0,18,telefone,0,1,0,13,4,0,-1
221300261078,0,2,72,email,3,1,1,13,7,1,114
221300447357,0,1,16,email,5,1,4,8,10,1,508
221303115834,1,2,36,telefone,0,3,47,6,7,1,714
221302559053,0,1,13,telefone,3,2,1,2,6,1,487
221302812086,1,0,33,email,1,0,5,12,8,1,77
221300654770,0,0,72,whatsapp,0,2,0,12,5,0,-1
221303015017,1,1,23,email,1,1,5,9,6,1,629
221302572049,2,1,69,whatsapp,2,1,6,10,10,1,580
221300494518,2,4,68,whatsapp,0,4,3,11,7,1,561
221302223722,2,0,42,whatsapp,3,1,17,9,4,1,863
221302762414,2,1,4,whatsapp,1,1,10,15,1,1,491
221302620688,1,0,32,telefone,2,1,0,15,8,0,-1
221300527294,1,0,28,whatsapp,4,2,0,11,8,0,-1
221301355858,1,0,1,whatsapp,2,2,0,13,5,0,-1
221300766956,4,4,93,telefone,0,3,3,8,2,1,515
221303224753,2,0,4,email,0,6,0,6,5,0,-1
221301889403,1,0,68,whatsapp,1,0,0,14,7,0,-1
221303031831,1,3,93,email,5,0,1,10,7,1,730
221302836407,2,1,166,whatsapp,1,4,17,3,7,1,84
221301395035,0,1,2,whatsapp,6,1,76,13,6,1,520
221301975860,1,1,52,whatsapp,3,3,34,13,8,1,730
221301779670,0,0,29,whatsapp,0,0,0,9,9,0,-1
221303119283,0,2,31,whatsapp,1,3,48,5,6,1,498
221302058306,1,0,7,whatsapp,2,4,0,14,7,0,-1
221302811952,0,0,35,telefone,0,1,0,18,5,0,-1
221302784437,1,2,1,email,4,4,3,0,8,1,908
221301651694,0,1,10,whatsapp,0,2,24,6,8,1,199
221302924765,3,1,14,email,1,1,11,12,6,1,918
221303237129,1,1,56,email,11,1,18,12,6,1,763
221302040124,0,1,26,telefone,8,3,10,0,5,1,492
221302898216,0,0,84,telefone,3,0,0,19,10,0,-1
221302639179,3,1,168,whatsapp,1,2,4,10,4,1,656
221301677545,0,1,3,whatsapp,1,2,17,14,6,1,663
221300048611,4,1,53,email,4,0,54,5,6,1,651
221302240397,1,0,1,whatsapp,1,2,0,14,7,0,-1
